date;Angle;Solargis/diffuse_horizontal_irradiation;Solargis/direct_normal_irradiation;Solargis/global_horizontal_irradiation
12/10/2023 18:00;10;39;235;74
12/10/2023 19:00;10;2;0;2
12/10/2023 20:00;10;0;0;0
12/10/2023 21:00;10;0;0;0
12/10/2023 22:00;10;0;0;0
12/10/2023 23:00;10;0;0;0
13/10/2023 00:00;10;0;0;0
13/10/2023 01:00;10;0;0;0
13/10/2023 02:00;10;0;0;0
13/10/2023 03:00;10;0;0;0
13/10/2023 04:00;10;0;0;0
13/10/2023 05:00;10;0;0;0
13/10/2023 06:00;10;0;0;0
13/10/2023 07:00;-79.6562313939053;0;0;0
13/10/2023 08:00;-70.2411895601812;29;10;30
13/10/2023 09:00;-61.7474496575197;111;74;129
13/10/2023 10:00;-53.3944121836718;198;89;236
13/10/2023 11:00;-44.3343634206589;221;375;423
13/10/2023 12:00;-33.3455823625788;177;643;567
13/10/2023 13:00;-18.28654069069;181;661;600
13/10/2023 14:00;4.40931600976643;175;658;578
13/10/2023 15:00;36.2756557844353;203;454;454
13/10/2023 16:00;67.5811950795488;201;157;267
13/10/2023 17:00;85;121;167;171
13/10/2023 18:00;10;42;132;61
13/10/2023 19:00;10;0;0;0
13/10/2023 20:00;10;0;0;0
13/10/2023 21:00;10;0;0;0
13/10/2023 22:00;10;0;0;0
13/10/2023 23:00;10;0;0;0
14/10/2023 00:00;10;0;0;0
14/10/2023 01:00;10;0;0;0
14/10/2023 02:00;10;0;0;0
14/10/2023 03:00;10;0;0;0
14/10/2023 04:00;10;0;0;0
14/10/2023 05:00;10;0;0;0
14/10/2023 06:00;10;0;0;0
14/10/2023 07:00;-79.9195809341;0;0;0
14/10/2023 08:00;-70.5136576259747;24;37;28
14/10/2023 09:00;-62.0298581490615;92;45;103
14/10/2023 10:00;-53.6921550482699;183;155;249
14/10/2023 11:00;-44.654484412768;207;238;337
14/10/2023 12:00;-33.6912826957608;235;476;519
14/10/2023 13:00;-18.6351538458359;288;257;450
14/10/2023 14:00;4.1820803543918;266;384;500
14/10/2023 15:00;36.4222163563595;222;413;444
14/10/2023 16:00;68.0290316980335;157;121;214
14/10/2023 17:00;5.13654958563807;96;22;101
14/10/2023 18:00;10;33;22;36
14/10/2023 19:00;10;0;0;0
14/10/2023 20:00;10;0;0;0
14/10/2023 21:00;10;0;0;0
14/10/2023 22:00;10;0;0;0
14/10/2023 23:00;10;0;0;0
15/10/2023 00:00;10;0;0;0
15/10/2023 01:00;10;0;0;0
15/10/2023 02:00;10;0;0;0
15/10/2023 03:00;10;0;0;0
15/10/2023 04:00;10;0;0;0
15/10/2023 05:00;10;0;0;0
15/10/2023 06:00;10;0;0;0
15/10/2023 07:00;-80.1818368347006;0;0;0
15/10/2023 08:00;-70.7853322024386;28;97;38
15/10/2023 09:00;-62.3118553378936;96;308;173
15/10/2023 10:00;-53.9900151047869;174;268;278
15/10/2023 11:00;-44.9755878176379;257;144;333
15/10/2023 12:00;-34.039570314657;250;360;466
15/10/2023 13:00;-18.9892686980388;266;355;487
15/10/2023 14:00;3.9467454872719;194;567;534
15/10/2023 15:00;36.5663634602332;142;650;489
15/10/2023 16:00;68.4781496156812;111;620;373
15/10/2023 17:00;10;88;399;202
15/10/2023 18:00;10;35;78;47
15/10/2023 19:00;10;0;0;0
15/10/2023 20:00;10;0;0;0
15/10/2023 21:00;10;0;0;0
15/10/2023 22:00;10;0;0;0
15/10/2023 23:00;10;0;0;0
16/10/2023 00:00;10;0;0;0
16/10/2023 01:00;10;0;0;0
16/10/2023 02:00;10;0;0;0
16/10/2023 03:00;10;0;0;0
16/10/2023 04:00;10;0;0;0
16/10/2023 05:00;10;0;0;0
16/10/2023 06:00;10;0;0;0
16/10/2023 07:00;-80.4429879981419;0;0;0
16/10/2023 08:00;-71.0561796297882;24;22;27
16/10/2023 09:00;-62.5933888329142;89;42;98
16/10/2023 10:00;-54.2879224154443;170;172;239
16/10/2023 11:00;-45.297587669877;131;6;134
16/10/2023 12:00;-34.3903569381774;131;1;131
16/10/2023 13:00;-19.348867520434;258;251;414
16/10/2023 14:00;3.70307479713399;258;278;423
16/10/2023 15:00;36.7078071834296;258;105;314
16/10/2023 16:00;68.9282991548164;189;149;251
16/10/2023 17:00;10;108;153;151
16/10/2023 18:00;10;24;3;25
16/10/2023 19:00;10;0;0;0
16/10/2023 20:00;10;0;0;0
16/10/2023 21:00;10;0;0;0
16/10/2023 22:00;10;0;0;0
16/10/2023 23:00;10;0;0;0
17/10/2023 00:00;10;0;0;0
17/10/2023 01:00;10;0;0;0
17/10/2023 02:00;10;0;0;0
17/10/2023 03:00;10;0;0;0
17/10/2023 04:00;10;0;0;0
17/10/2023 05:00;10;0;0;0
17/10/2023 06:00;10;0;0;0
17/10/2023 07:00;-80.7030215320745;0;0;0
17/10/2023 08:00;-71.3261644168711;25;86;33
17/10/2023 09:00;-62.8744039648078;92;215;146
17/10/2023 10:00;-54.5858038284807;171;190;249
17/10/2023 11:00;-45.6203929916434;236;218;345
17/10/2023 12:00;-34.7435458639083;274;181;381
17/10/2023 13:00;-19.7139196539801;262;137;346
17/10/2023 14:00;3.4508370580601;253;110;318
17/10/2023 15:00;36.8462481854026;209;46;233
17/10/2023 16:00;69.3792240071867;143;41;159
17/10/2023 17:00;10;99;119;127
17/10/2023 18:00;10;32;39;37
17/10/2023 19:00;10;0;0;0
17/10/2023 20:00;10;0;0;0
17/10/2023 21:00;10;0;0;0
17/10/2023 22:00;10;0;0;0
17/10/2023 23:00;10;0;0;0
18/10/2023 00:00;10;0;0;0
18/10/2023 01:00;10;0;0;0
18/10/2023 02:00;10;0;0;0
18/10/2023 03:00;10;0;0;0
18/10/2023 04:00;10;0;0;0
18/10/2023 05:00;10;0;0;0
18/10/2023 06:00;10;0;0;0
18/10/2023 07:00;-80.9619227012428;0;0;0
18/10/2023 08:00;-71.595249208904;20;31;24
18/10/2023 09:00;-63.1548437730887;68;461;184
18/10/2023 10:00;-54.883582980759;123;553;339
18/10/2023 11:00;-45.9439077889375;149;589;446
18/10/2023 12:00;-35.0990318548523;132;715;548
18/10/2023 13:00;-20.0843809004871;203;564;546
18/10/2023 14:00;3.1898075559861;204;82;253
18/10/2023 15:00;36.9813775459095;212;274;351
18/10/2023 16:00;69.8306612468957;110;604;354
18/10/2023 17:00;10;69;534;210
18/10/2023 18:00;10;28;102;43
18/10/2023 19:00;10;0;0;0
18/10/2023 20:00;10;0;0;0
18/10/2023 21:00;10;0;0;0
18/10/2023 22:00;10;0;0;0
18/10/2023 23:00;10;0;0;0
19/10/2023 00:00;10;0;0;0
19/10/2023 01:00;10;0;0;0
19/10/2023 02:00;10;0;0;0
19/10/2023 03:00;10;0;0;0
19/10/2023 04:00;10;0;0;0
19/10/2023 05:00;10;0;0;0
19/10/2023 06:00;10;0;0;0
19/10/2023 07:00;-81.2196748863102;0;0;0
19/10/2023 08:00;-71.8633947620459;13;3;13
19/10/2023 09:00;-63.4346490010495;60;0;60
19/10/2023 10:00;-55.1811803111856;150;139;210
19/10/2023 11:00;-46.2680310649025;175;103;222
19/10/2023 12:00;-35.4567010539499;82;0;82
19/10/2023 13:00;-20.4601929388127;212;206;337
19/10/2023 14:00;2.91976929084238;187;54;219
19/10/2023 15:00;37.1128766224926;62;0;62
19/10/2023 16:00;70.2823413465778;76;9;79
19/10/2023 17:00;10;60;15;63
19/10/2023 18:00;10;18;0;18
19/10/2023 19:00;10;0;0;0
19/10/2023 20:00;10;0;0;0
19/10/2023 21:00;10;0;0;0
19/10/2023 22:00;10;0;0;0
19/10/2023 23:00;10;0;0;0
20/10/2023 00:00;10;0;0;0
20/10/2023 01:00;10;0;0;0
20/10/2023 02:00;10;0;0;0
20/10/2023 03:00;10;0;0;0
20/10/2023 04:00;10;0;0;0
20/10/2023 05:00;10;0;0;0
20/10/2023 06:00;10;0;0;0
20/10/2023 07:00;-81.476259549538;0;0;0
20/10/2023 08:00;-72.1305599247768;18;248;42
20/10/2023 09:00;-63.7137580986219;51;638;199
20/10/2023 10:00;-55.4785130850101;68;760;357
20/10/2023 11:00;-46.5926568504789;109;738;473
20/10/2023 12:00;-35.8164309279359;120;769;558
20/10/2023 13:00;-20.8412827694054;152;683;560
20/10/2023 14:00;2.64051425510846;146;718;558
20/10/2023 15:00;37.2404169196423;191;377;383
20/10/2023 16:00;70.7339881967398;136;312;266
20/10/2023 17:00;10;70;114;105
20/10/2023 18:00;10;18;21;20
20/10/2023 19:00;10;0;0;0
20/10/2023 20:00;10;0;0;0
20/10/2023 21:00;10;0;0;0
20/10/2023 22:00;10;0;0;0
20/10/2023 23:00;10;0;0;0
21/10/2023 00:00;10;0;0;0
21/10/2023 01:00;10;0;0;0
21/10/2023 02:00;10;0;0;0
21/10/2023 03:00;10;0;0;0
21/10/2023 04:00;10;0;0;0
21/10/2023 05:00;10;0;0;0
21/10/2023 06:00;10;0;0;0
21/10/2023 07:00;-81.7316562071974;0;0;0
21/10/2023 08:00;-72.3967016260288;18;25;20
21/10/2023 09:00;-63.9921072331202;86;247;142
21/10/2023 10:00;-55.7754954290217;125;443;300
21/10/2023 11:00;-46.9176742526636;80;832;490
21/10/2023 12:00;-36.1780902419609;106;797;557
21/10/2023 13:00;-21.2275621925563;132;744;573
21/10/2023 14:00;2.3518447888553;146;669;527
21/10/2023 15:00;37.3636599724147;161;511;424
21/10/2023 16:00;71.1853191281954;156;334;282
21/10/2023 17:00;10;63;548;203
21/10/2023 18:00;10;26;113;39
21/10/2023 19:00;10;0;0;0
21/10/2023 20:00;10;0;0;0
21/10/2023 21:00;10;0;0;0
21/10/2023 22:00;10;0;0;0
21/10/2023 23:00;10;0;0;0
22/10/2023 00:00;10;0;0;0
22/10/2023 01:00;10;0;0;0
22/10/2023 02:00;10;0;0;0
22/10/2023 03:00;10;0;0;0
22/10/2023 04:00;10;0;0;0
22/10/2023 05:00;10;0;0;0
22/10/2023 06:00;10;0;0;0
22/10/2023 07:00;-81.9858424085928;0;0;0
22/10/2023 08:00;-72.6617748699923;15;1;15
22/10/2023 09:00;-64.2696303078036;93;194;136
22/10/2023 10:00;-56.0720383776124;167;132;215
22/10/2023 11:00;-47.242967520544;215;242;336
22/10/2023 12:00;-36.5415390662661;237;369;443
22/10/2023 13:00;-21.6189273259009;270;113;336
22/10/2023 14:00;2.05357501053076;272;144;354
22/10/2023 15:00;37.4822572476444;151;24;163
22/10/2023 16:00;71.636044937538;136;194;205
22/10/2023 17:00;10;92;203;137
22/10/2023 18:00;10;26;135;41
22/10/2023 19:00;10;0;0;0
22/10/2023 20:00;10;0;0;0
22/10/2023 21:00;10;0;0;0
22/10/2023 22:00;10;0;0;0
22/10/2023 23:00;10;0;0;0
23/10/2023 00:00;10;0;0;0
23/10/2023 01:00;10;0;0;0
23/10/2023 02:00;10;0;0;0
23/10/2023 03:00;10;0;0;0
23/10/2023 04:00;10;0;0;0
23/10/2023 05:00;10;0;0;0
23/10/2023 06:00;10;0;0;0
23/10/2023 07:00;-82.2387937215429;0;0;0
23/10/2023 08:00;-72.9257327374973;5;0;5
23/10/2023 09:00;-64.5462589881659;66;6;68
23/10/2023 10:00;-56.3680499296101;158;140;211
23/10/2023 11:00;-47.568416129177;220;75;256
23/10/2023 12:00;-36.9066288160458;234;375;444
23/10/2023 13:00;-22.0152581668078;207;522;511
23/10/2023 14:00;1.74553232179873;188;558;501
23/10/2023 15:00;37.5958500663119;168;525;428
23/10/2023 16:00;72.0858699156128;164;290;272
23/10/2023 17:00;10;97;199;146
23/10/2023 18:00;10;24;37;29
23/10/2023 19:00;10;0;0;0
23/10/2023 20:00;10;0;0;0
23/10/2023 21:00;10;0;0;0
23/10/2023 22:00;10;0;0;0
23/10/2023 23:00;10;0;0;0
24/10/2023 00:00;10;0;0;0
24/10/2023 01:00;10;0;0;0
24/10/2023 02:00;10;0;0;0
24/10/2023 03:00;10;0;0;0
24/10/2023 04:00;10;0;0;0
24/10/2023 05:00;10;0;0;0
24/10/2023 06:00;10;0;0;0
24/10/2023 07:00;-82.4904837241614;0;0;0
24/10/2023 08:00;-73.1885263938518;18;62;24
24/10/2023 09:00;-64.8219227358268;81;142;109
24/10/2023 10:00;-56.6634351157547;157;234;241
24/10/2023 11:00;-47.8938948812869;198;108;248
24/10/2023 12:00;-37.2732023254452;228;89;278
24/10/2023 13:00;-22.4164182053579;247;239;385
24/10/2023 14:00;1.42755898365616;215;213;331
24/10/2023 15:00;37.7040695510775;207;320;366
24/10/2023 16:00;72.5344918789762;143;377;279
24/10/2023 17:00;10;78;377;170
24/10/2023 18:00;10;22;122;34
24/10/2023 19:00;10;0;0;0
24/10/2023 20:00;10;0;0;0
24/10/2023 21:00;10;0;0;0
24/10/2023 22:00;10;0;0;0
24/10/2023 23:00;10;0;0;0
25/10/2023 00:00;10;0;0;0
25/10/2023 01:00;10;0;0;0
25/10/2023 02:00;10;0;0;0
25/10/2023 03:00;10;0;0;0
25/10/2023 04:00;10;0;0;0
25/10/2023 05:00;10;0;0;0
25/10/2023 06:00;10;0;0;0
25/10/2023 07:00;-82.7408840027639;0;0;0
25/10/2023 08:00;-73.4501051029924;13;152;27
25/10/2023 09:00;-65.0965488498673;50;542;166
25/10/2023 10:00;-56.9580960766173;75;681;319
25/10/2023 11:00;-48.219274026653;135;599;417
25/10/2023 12:00;-37.6410939564546;174;557;477
25/10/2023 13:00;-22.8222540936006;216;446;472
25/10/2023 14:00;1.09951375984848;220;35;239
25/10/2023 15:00;37.8065366034827;188;26;200
25/10/2023 16:00;72.9816022043529;153;112;196
25/10/2023 17:00;10;80;56;91
25/10/2023 18:00;10;18;12;19
25/10/2023 19:00;10;0;0;0
25/10/2023 20:00;10;0;0;0
25/10/2023 21:00;10;0;0;0
25/10/2023 22:00;10;0;0;0
25/10/2023 23:00;10;0;0;0
26/10/2023 00:00;10;0;0;0
26/10/2023 01:00;10;0;0;0
26/10/2023 02:00;10;0;0;0
26/10/2023 03:00;10;0;0;0
26/10/2023 04:00;10;0;0;0
26/10/2023 05:00;10;0;0;0
26/10/2023 06:00;10;0;0;0
26/10/2023 07:00;-82.9899641557092;0;0;0
26/10/2023 08:00;-73.7104162477812;15;28;18
26/10/2023 09:00;-65.3700625154224;75;143;107
26/10/2023 10:00;-57.2519321507253;130;154;179
26/10/2023 11:00;-48.5444193989559;172;466;392
26/10/2023 12:00;-38.0101297432314;143;630;485
26/10/2023 13:00;-23.2325953766923;148;665;527
26/10/2023 14:00;0.761273622232159;206;374;409
26/10/2023 15:00;37.9028619158646;100;711;439
26/10/2023 16:00;73.4268858661496;103;491;290
26/10/2023 17:00;10;84;87;104
26/10/2023 18:00;10;17;29;20
26/10/2023 19:00;10;0;0;0
26/10/2023 20:00;10;0;0;0
26/10/2023 21:00;10;0;0;0
26/10/2023 22:00;10;0;0;0
26/10/2023 23:00;10;0;0;0
27/10/2023 00:00;10;0;0;0
27/10/2023 01:00;10;0;0;0
27/10/2023 02:00;10;0;0;0
27/10/2023 03:00;10;0;0;0
27/10/2023 04:00;10;0;0;0
27/10/2023 05:00;10;0;0;0
27/10/2023 06:00;10;0;0;0
27/10/2023 07:00;-83.2376918029765;0;0;0
27/10/2023 08:00;-73.9694053562758;11;161;25
27/10/2023 09:00;-65.6423868593142;45;584;165
27/10/2023 10:00;-57.5448399725948;97;586;296
27/10/2023 11:00;-48.8691925697445;189;181;270
27/10/2023 12:00;-38.3801275721675;235;221;355
27/10/2023 13:00;-23.6472542913598;257;163;349
27/10/2023 14:00;0.412735511248061;206;159;290
27/10/2023 15:00;37.9926460235998;141;560;406
27/10/2023 16:00;73.8700214771025;105;598;320
27/10/2023 17:00;10;46;582;174
27/10/2023 18:00;10;12;212;32
27/10/2023 19:00;10;0;0;0
27/10/2023 20:00;10;0;0;0
27/10/2023 21:00;10;0;0;0
27/10/2023 22:00;10;0;0;0
27/10/2023 23:00;10;0;0;0
28/10/2023 00:00;10;0;0;0
28/10/2023 01:00;10;0;0;0
28/10/2023 02:00;10;0;0;0
28/10/2023 03:00;10;0;0;0
28/10/2023 04:00;10;0;0;0
28/10/2023 05:00;10;0;0;0
28/10/2023 06:00;10;0;0;0
28/10/2023 07:00;-83.4840326012635;0;0;0
28/10/2023 08:00;-74.2270161337596;12;10;13
28/10/2023 09:00;-65.9134430124764;81;276;138
28/10/2023 10:00;-57.8367135803233;81;686;318
28/10/2023 11:00;-49.1934510190833;174;420;362
28/10/2023 12:00;-38.7508973977573;173;550;466
28/10/2023 13:00;-24.0660256368926;224;396;445
28/10/2023 14:00;0.0538181430565203;134;679;498
28/10/2023 15:00;38.0754794039205;87;774;449
28/10/2023 16:00;74.3106813322104;71;709;325
28/10/2023 17:00;10;49;566;172
28/10/2023 18:00;10;13;154;28
28/10/2023 19:00;10;0;0;0
28/10/2023 20:00;10;0;0;0
28/10/2023 21:00;10;0;0;0
28/10/2023 22:00;10;0;0;0
28/10/2023 23:00;10;0;0;0
29/10/2023 00:00;10;0;0;0
29/10/2023 02:00;10;0;0;0
29/10/2023 03:00;10;0;0;0
29/10/2023 04:00;10;0;0;0
29/10/2023 05:00;10;0;0;0
29/10/2023 06:00;10;0;0;0
29/10/2023 07:00;-83.7289502643835;8;2;9
29/10/2023 08:00;-74.4831905003207;34;1;34
29/10/2023 09:00;-66.1831501789019;49;0;49
29/10/2023 10:00;-58.1274445323564;66;0;66
29/10/2023 11:00;-49.517048322332;81;0;81
29/10/2023 12:00;-39.1222414940873;96;0;96
29/10/2023 13:00;-24.4886867235346;74;0;74
29/10/2023 14:00;-0.315536146874544;83;0;83
29/10/2023 15:00;38.1509426282174;101;1;101
29/10/2023 16:00;74.7485314561406;63;0;63
29/10/2023 17:00;10;13;0;13
29/10/2023 18:00;10;0;0;0
29/10/2023 19:00;10;0;0;0
29/10/2023 20:00;10;0;0;0
29/10/2023 21:00;10;0;0;0
29/10/2023 22:00;10;0;0;0
29/10/2023 23:00;10;0;0;0
30/10/2023 00:00;10;0;0;0
30/10/2023 01:00;10;0;0;0
30/10/2023 02:00;10;0;0;0
30/10/2023 03:00;10;0;0;0
30/10/2023 04:00;10;0;0;0
30/10/2023 05:00;10;0;0;0
30/10/2023 06:00;10;0;0;0
30/10/2023 07:00;-83.9724065887238;6;0;6
30/10/2023 08:00;-74.737868633739;44;3;44
30/10/2023 09:00;-66.4514257108056;49;0;49
30/10/2023 10:00;-58.4169220329784;79;0;79
30/10/2023 11:00;-49.8398343524082;106;0;107
30/10/2023 12:00;-39.493954741481;245;86;292
30/10/2023 13:00;-24.9149974027275;260;112;318
30/10/2023 14:00;-0.695359535758174;197;175;280
30/10/2023 15:00;38.2186065754345;120;133;162
30/10/2023 16:00;75.1832316543648;77;136;105
30/10/2023 17:00;10;15;25;18
30/10/2023 18:00;10;0;0;0
30/10/2023 19:00;10;0;0;0
30/10/2023 20:00;10;0;0;0
30/10/2023 21:00;10;0;0;0
30/10/2023 22:00;10;0;0;0
30/10/2023 23:00;10;0;0;0
31/10/2023 00:00;10;0;0;0
31/10/2023 01:00;10;0;0;0
31/10/2023 02:00;10;0;0;0
31/10/2023 03:00;10;0;0;0
31/10/2023 04:00;10;0;0;0
31/10/2023 05:00;10;0;0;0
31/10/2023 06:00;10;0;0;0
31/10/2023 07:00;-84.2143614835268;11;132;20
31/10/2023 08:00;-74.9909890174317;44;561;150
31/10/2023 09:00;-66.7181851896851;63;727;305
31/10/2023 10:00;-58.7050330660462;76;799;432
31/10/2023 11:00;-50.1616554967879;84;832;515
31/10/2023 12:00;-39.8658249475814;87;840;544
31/10/2023 13:00;-25.3447001831534;91;803;511
31/10/2023 14:00;-1.08565683501895;86;752;427
31/10/2023 15:00;38.2780327149282;75;634;295
31/10/2023 16:00;75.6144355683535;61;315;128
31/10/2023 17:00;10;14;57;20
31/10/2023 18:00;10;0;0;0
31/10/2023 19:00;10;0;0;0
31/10/2023 20:00;10;0;0;0
31/10/2023 21:00;10;0;0;0
31/10/2023 22:00;10;0;0;0
31/10/2023 23:00;10;0;0;0
01/11/2023 00:00;10;0;0;0
01/11/2023 01:00;10;0;0;0
01/11/2023 02:00;10;0;0;0
01/11/2023 03:00;10;0;0;0
01/11/2023 04:00;10;0;0;0
01/11/2023 05:00;10;0;0;0
01/11/2023 06:00;10;0;0;0
01/11/2023 07:00;-84.4547730057339;1;0;1
01/11/2023 08:00;-75.2424884931884;52;42;60
01/11/2023 09:00;-66.9833425129232;122;351;243
01/11/2023 10:00;-58.9916625364375;116;682;418
01/11/2023 11:00;-50.4823548883933;240;130;306
01/11/2023 12:00;-40.2376332018691;195;485;457
01/11/2023 13:00;-25.7775204359194;106;759;499
01/11/2023 14:00;-1.48640361729356;115;657;410
01/11/2023 15:00;38.3287734679173;113;476;279
01/11/2023 16:00;76.0417907352356;80;244;133
01/11/2023 17:00;10;11;4;12
01/11/2023 18:00;10;0;0;0
01/11/2023 19:00;10;0;0;0
01/11/2023 20:00;10;0;0;0
01/11/2023 21:00;10;0;0;0
01/11/2023 22:00;10;0;0;0
01/11/2023 23:00;10;0;0;0
02/11/2023 00:00;10;0;0;0
02/11/2023 01:00;10;0;0;0
02/11/2023 02:00;10;0;0;0
02/11/2023 03:00;10;0;0;0
02/11/2023 04:00;10;0;0;0
02/11/2023 05:00;10;0;0;0
02/11/2023 06:00;10;0;0;0
02/11/2023 07:00;-84.6935973991424;9;39;13
02/11/2023 08:00;-75.4923023184186;64;381;133
02/11/2023 09:00;-67.2468099855724;74;45;86
02/11/2023 10:00;-59.2766934186494;77;15;83
02/11/2023 11:00;-50.8017726494377;80;1;80
02/11/2023 12:00;-40.6091542623469;54;0;54
02/11/2023 13:00;-26.2131666915545;203;166;291
02/11/2023 14:00;-1.89754436681231;173;213;269
02/11/2023 15:00;38.3703726574703;67;26;75
02/11/2023 16:00;76.4649386524175;56;79;71
02/11/2023 17:00;10;9;2;9
02/11/2023 18:00;10;0;0;0
02/11/2023 19:00;10;0;0;0
02/11/2023 20:00;10;0;0;0
02/11/2023 21:00;10;0;0;0
02/11/2023 22:00;10;0;0;0
02/11/2023 23:00;10;0;0;0
03/11/2023 00:00;10;0;0;0
03/11/2023 01:00;10;0;0;0
03/11/2023 02:00;10;0;0;0
03/11/2023 03:00;10;0;0;0
03/11/2023 04:00;10;0;0;0
03/11/2023 05:00;10;0;0;0
03/11/2023 06:00;10;0;0;0
03/11/2023 07:00;-84.9307891376009;8;63;13
03/11/2023 08:00;-75.740364227617;41;541;139
03/11/2023 09:00;-67.5084984169254;62;713;290
03/11/2023 10:00;-59.5600069119398;71;815;423
03/11/2023 11:00;-51.1197461472036;121;729;487
03/11/2023 12:00;-40.9801569728527;148;664;500
03/11/2023 13:00;-26.6513310307112;214;387;410
03/11/2023 14:00;-2.318990673025;134;593;394
03/11/2023 15:00;38.4023660577885;83;647;294
03/11/2023 16:00;76.8835148477568;40;581;151
03/11/2023 17:00;10;9;109;18
03/11/2023 18:00;10;0;0;0
03/11/2023 19:00;10;0;0;0
03/11/2023 20:00;10;0;0;0
03/11/2023 21:00;10;0;0;0
03/11/2023 22:00;10;0;0;0
03/11/2023 23:00;10;0;0;0
04/11/2023 00:00;10;0;0;0
04/11/2023 01:00;10;0;0;0
04/11/2023 02:00;10;0;0;0
04/11/2023 03:00;10;0;0;0
04/11/2023 04:00;10;0;0;0
04/11/2023 05:00;10;0;0;0
04/11/2023 06:00;10;0;0;0
04/11/2023 07:00;-85;5;0;5
04/11/2023 08:00;-75.9866064977486;42;4;43
04/11/2023 09:00;-67.7683172214717;92;123;133
04/11/2023 10:00;-59.841482601387;108;18;115
04/11/2023 11:00;-51.4361102606579;162;169;247
04/11/2023 12:00;-41.3504047092005;217;339;395
04/11/2023 13:00;-27.0916895696398;118;714;476
04/11/2023 14:00;-2.7506194892084;73;786;416
04/11/2023 15:00;38.4242820543646;60;714;293
04/11/2023 16:00;77.2971489559901;47;493;142
04/11/2023 17:00;10;9;97;16
04/11/2023 18:00;10;0;0;0
04/11/2023 19:00;10;0;0;0
04/11/2023 20:00;10;0;0;0
04/11/2023 21:00;10;0;0;0
04/11/2023 22:00;10;0;0;0
04/11/2023 23:00;10;0;0;0
05/11/2023 00:00;10;0;0;0
05/11/2023 01:00;10;0;0;0
05/11/2023 02:00;10;0;0;0
05/11/2023 03:00;10;0;0;0
05/11/2023 04:00;10;0;0;0
05/11/2023 05:00;10;0;0;0
05/11/2023 06:00;10;0;0;0
05/11/2023 07:00;-85;7;56;10
05/11/2023 08:00;-76.2309600172396;44;486;127
05/11/2023 09:00;-68.026174523819;68;672;277
05/11/2023 10:00;-60.1209986241991;83;756;402
05/11/2023 11:00;-51.7506976567341;91;797;485
05/11/2023 12:00;-41.7196558521029;93;812;516
05/11/2023 13:00;-27.5339030405938;90;800;490
05/11/2023 14:00;-3.19227147950419;82;761;410
05/11/2023 15:00;38.4356424274114;94;556;273
05/11/2023 16:00;77.7054648022361;44;508;138
05/11/2023 17:00;10;7;85;14
05/11/2023 18:00;10;0;0;0
05/11/2023 19:00;10;0;0;0
05/11/2023 20:00;10;0;0;0
05/11/2023 21:00;10;0;0;0
05/11/2023 22:00;10;0;0;0
05/11/2023 23:00;10;0;0;0
06/11/2023 00:00;10;0;0;0
06/11/2023 01:00;10;0;0;0
06/11/2023 02:00;10;0;0;0
06/11/2023 03:00;10;0;0;0
06/11/2023 04:00;10;0;0;0
06/11/2023 05:00;10;0;0;0
06/11/2023 06:00;10;0;0;0
06/11/2023 07:00;-85;4;6;4
06/11/2023 08:00;-76.4733543582558;59;95;76
06/11/2023 09:00;-68.2819772671491;121;262;205
06/11/2023 10:00;-60.3984318405962;183;236;283
06/11/2023 11:00;-52.0633390750526;187;419;394
06/11/2023 12:00;-42.0876642845935;179;510;443
06/11/2023 13:00;-27.9776174663743;115;723;473
06/11/2023 14:00;-3.6437494793808;110;655;388
06/11/2023 15:00;38.4359632717288;110;379;237
06/11/2023 16:00;78.108080493526;55;9;57
06/11/2023 17:00;10;4;0;5
06/11/2023 18:00;10;0;0;0
06/11/2023 19:00;10;0;0;0
06/11/2023 20:00;10;0;0;0
06/11/2023 21:00;10;0;0;0
06/11/2023 22:00;10;0;0;0
06/11/2023 23:00;10;0;0;0
07/11/2023 00:00;10;0;0;0
07/11/2023 01:00;10;0;0;0
07/11/2023 02:00;10;0;0;0
07/11/2023 03:00;10;0;0;0
07/11/2023 04:00;10;0;0;0
07/11/2023 05:00;10;0;0;0
07/11/2023 06:00;10;0;0;0
07/11/2023 07:00;-85;5;48;8
07/11/2023 08:00;-76.7137178519489;56;313;110
07/11/2023 09:00;-68.5356313247674;97;500;245
07/11/2023 10:00;-60.6736580085609;95;705;389
07/11/2023 11:00;-52.3738636197955;96;784;477
07/11/2023 12:00;-42.4541799114503;124;703;484
07/11/2023 13:00;-28.4224649272273;166;519;421
07/11/2023 14:00;-4.10481709575007;103;679;388
07/11/2023 15:00;38.4247560668943;70;665;280
07/11/2023 16:00;78.5046085194454;45;492;132
07/11/2023 17:00;10;7;73;12
07/11/2023 18:00;10;0;0;0
07/11/2023 19:00;10;0;0;0
07/11/2023 20:00;10;0;0;0
07/11/2023 21:00;10;0;0;0
07/11/2023 22:00;10;0;0;0
07/11/2023 23:00;10;0;0;0
08/11/2023 00:00;10;0;0;0
